"Nov 1969",112
"Dec 1969",108.3
"Jan 1970",106.5
"Feb 1970",109.1
"Mar 1970",109.4
"Apr 1970",108.8
"May 1970",108.6
"Jun 1970",110.8
"Jul 1970",104.5
"Aug 1970",108
"Sep 1970",110.4
"Oct 1970",108
"Nov 1970",105.1
"Dec 1970",104.1
"Jan 1971",105.5
"Feb 1971",108.3
"Mar 1971",108.6
"Apr 1971",108.8
"May 1971",109.5
"Jun 1971",112.5
"Jul 1971",105.4
"Aug 1971",108.8
"Sep 1971",113.5
"Oct 1971",113.9
"Nov 1971",111.6
"Dec 1971",108.5
"Jan 1972",111.5
"Feb 1972",115.6
"Mar 1972",116.8
"Apr 1972",118.7
"May 1972",118.4
"Jun 1972",121.8
"Jul 1972",114.2
"Aug 1972",120.5
"Sep 1972",125.5
"Oct 1972",126.8
"Nov 1972",125.2
"Dec 1972",121.8
"Jan 1973",122.7
"Feb 1973",128.1
"Mar 1973",128.8
"Apr 1973",128.6
"May 1973",129.6
"Jun 1973",133
"Jul 1973",126.4
"Aug 1973",130.3
"Sep 1973",134.8
"Oct 1973",135.3
"Nov 1973",132.9
"Dec 1973",126.7
"Jan 1974",126.3
"Feb 1974",129.8
"Mar 1974",130.8
"Apr 1974",129.9
"May 1974",131.7
"Jun 1974",135.3
"Jul 1974",127.3
"Aug 1974",131.4
"Sep 1974",135.5
"Oct 1974",133.1
"Nov 1974",125.5
"Dec 1974",114.9
"Jan 1975",111.8
"Feb 1975",113
"Mar 1975",111.8
"Apr 1975",113
"May 1975",113.8
"Jun 1975",119.2
"Jul 1975",114.5
"Aug 1975",121.4
"Sep 1975",125.9
"Oct 1975",125.4
"Nov 1975",123.8
"Dec 1975",119.8
"Jan 1976",122.2
"Feb 1976",128.3
"Mar 1976",128.6
"Apr 1976",128.7
"May 1976",130
"Jun 1976",133.2
"Jul 1976",126.5
"Aug 1976",131.7
"Sep 1976",134.3
"Oct 1976",133.8
"Nov 1976",132.1
"Dec 1976",128.3
"Jan 1977",128.8
"Feb 1977",133.6
"Mar 1977",135.7
"Apr 1977",136.2
"May 1977",137.2
"Jun 1977",141.5
"Jul 1977",134.1
"Aug 1977",138.2
"Sep 1977",142.4
"Oct 1977",142.7
"Nov 1977",139.5
"Dec 1977",134.9
"Jan 1978",134.8
"Feb 1978",139.6
"Mar 1978",141.4
"Apr 1978",144.2
"May 1978",144.2
"Jun 1978",148.8
"Jul 1978",141.9
"Aug 1978",146.9
"Sep 1978",152
"Oct 1978",152.6
"Nov 1978",149.7
"Dec 1978",145
