"2007.5",65.9
"2007.51923076923",66.62
"2007.53846153846",68.78
"2007.55769230769",69.13
"2007.57692307692",71.78
"2007.59615384615",72.79
"2007.61538461538",74.92
"2007.63461538462",75.15
"2007.65384615385",76.75
"2007.67307692308",71.92
"2007.69230769231",72.05
"2007.71153846154",70.19
"2007.73076923077",72.93
"2007.75",75.96
"2007.76923076923",78.95
"2007.78846153846",82.26
"2007.80769230769",81.7
"2007.82692307692",80.59
"2007.84615384615",81.46
"2007.86538461538",87.8
"2007.88461538462",89.23
"2007.90384615385",93.46
"2007.92307692308",95.81
"2007.94230769231",93.56
"2007.96153846154",97.93
"2007.98076923077",92.47
"2008",88.71
"2008.01923076923",91.18
"2008.03846153846",91.16
"2008.05769230769",95.64
"2008.07692307692",98.17
"2008.09615384615",94.76
"2008.11538461538",91.51
"2008.13461538462",89.41
"2008.15384615385",91.14
"2008.17307692308",89.08
"2008.19230769231",94.13
"2008.21153846154",99.61
"2008.23076923077",100.84
"2008.25",103.44
"2008.26923076923",109.35
"2008.28846153846",105.28
"2008.30769230769",104.49
"2008.32692307692",103.46
"2008.34615384615",109.71
"2008.36538461538",114.33
"2008.38461538462",118.53
"2008.40384615385",115.42
"2008.42307692308",123.01
"2008.44230769231",124.96
"2008.46153846154",130.14
"2008.48076923077",128.47
"2008.5",128.16
"2008.51923076923",134.8
"2008.53846153846",134.34
"2008.55769230769",137
"2008.57692307692",142.52
"2008.59615384615",139.95
"2008.61538461538",135.37
"2008.63461538462",125.92
"2008.65384615385",124.57
"2008.67307692308",118.8
"2008.69230769231",114.4
"2008.71153846154",115.7
"2008.73076923077",116.09
"2008.75",108.37
"2008.76923076923",102.88
"2008.78846153846",97.19
"2008.80769230769",111.12
"2008.82692307692",96.59
"2008.84615384615",86.24
"2008.86538461538",75.19
"2008.88461538462",68.56
"2008.90384615385",65.21
"2008.92307692308",64.31
"2008.94230769231",58.6
"2008.96153846154",52.26
"2008.98076923077",53.27
"2009",45.6
"2009.01923076923",44.57
"2009.03846153846",39.7
"2009.05769230769",32.98
"2009.07692307692",42.4
"2009.09615384615",44.46
"2009.11538461538",36.73
"2009.13461538462",42.15
"2009.15384615385",42.7
"2009.17307692308",40.78
"2009.19230769231",36.94
"2009.21153846154",37.15
"2009.23076923077",41.1
"2009.25",43.18
"2009.26923076923",45.66
"2009.28846153846",49.49
"2009.30769230769",52.99
"2009.32692307692",50.34
"2009.34615384615",50.46
"2009.36538461538",49.86
"2009.38461538462",47.8
"2009.40384615385",50.2
"2009.42307692308",55.96
"2009.44230769231",57.94
"2009.46153846154",60.32
"2009.48076923077",64.32
"2009.5",68.11
"2009.51923076923",70.85
"2009.53846153846",70.62
"2009.55769230769",68.58
"2009.57692307692",69.32
"2009.59615384615",61.48
"2009.61538461538",61.29
"2009.63461538462",65.28
"2009.65384615385",67.03
"2009.67307692308",71.58
"2009.69230769231",69.64
"2009.71153846154",70.8
"2009.73076923077",72.37
"2009.75",68.39
"2009.76923076923",70.91
"2009.78846153846",71.32
"2009.80769230769",68.33
"2009.82692307692",68.84
"2009.84615384615",70.8
"2009.86538461538",75.73
"2009.88461538462",80.06
"2009.90384615385",78.47
"2009.92307692308",79
"2009.94230769231",78.24
"2009.96153846154",78.37
"2009.98076923077",76.14
"2010",76.81
"2010.01923076923",71.51
"2010.03846153846",71.72
"2010.05769230769",74.76
"2010.07692307692",79.07
"2010.09615384615",82.34
"2010.11538461538",80.06
"2010.13461538462",76.62
"2010.15384615385",73.94
"2010.17307692308",74.57
"2010.19230769231",73.88
"2010.21153846154",78.25
"2010.23076923077",79.22
"2010.25",80.19
"2010.26923076923",81.76
"2010.28846153846",81.44
"2010.30769230769",80.65
"2010.32692307692",83.01
"2010.34615384615",85.66
"2010.36538461538",84.34
"2010.38461538462",82.9
"2010.40384615385",84.22
"2010.42307692308",80.24
"2010.44230769231",74.98
"2010.46153846154",69.14
