"May 1958",25.4
"Jun 1958",24.16
"Jul 1958",23.34
"Aug 1958",24.38
"Sep 1958",27.2
"Oct 1958",29.18
"Nov 1958",43.3
"Dec 1958",53.92
"Jan 1959",59.76
"Feb 1959",64.52
"Mar 1959",65.84
"Apr 1959",70.19
"May 1959",75.27
"Jun 1959",77.63
"Jul 1959",76.96
"Aug 1959",77.7
"Sep 1959",85.13
"Oct 1959",99.33999
"Nov 1959",97.7
"Dec 1959",97.01999
"Jan 1960",98.83
"Feb 1960",99.8
"Mar 1960",96.74
"Apr 1960",93.54
"May 1960",82.08
"Jun 1960",71.51
"Jul 1960",49.61
"Aug 1960",41.76
"Sep 1960",59.78
"Oct 1960",90.97
"Nov 1960",85.26
"Dec 1960",100
"Jan 1961",98.5
"Feb 1961",98.7
"Mar 1961",93.1
"Apr 1961",79.37
"May 1961",81.97
"Jun 1961",55.94
"Jul 1961",50.39
"Aug 1961",48.64
"Sep 1961",40.12
"Oct 1961",63.04
"Nov 1961",60.51
"Dec 1961",78.72
"Jan 1962",71.37
"Feb 1962",76.43
"Mar 1962",71.25
"Apr 1962",56.46
"May 1962",41.84
"Jun 1962",41.24
"Jul 1962",35.28
"Aug 1962",39.86
"Sep 1962",45.13
"Oct 1962",53.8
"Nov 1962",77.54
"Dec 1962",80.02
"Jan 1963",81.28
"Feb 1963",73.58
"Mar 1963",66.06
"Apr 1963",59.46
"May 1963",59.49
"Jun 1963",51.9
"Jul 1963",35.21
"Aug 1963",39.65
"Sep 1963",31.9
"Oct 1963",61.56
"Nov 1963",88.25
"Dec 1963",96.46
"Jan 1964",83.94
"Feb 1964",89.05
"Mar 1964",92.97
"Apr 1964",98.29
"May 1964",99.79
"Jun 1964",94.01
"Jul 1964",87.06
"Aug 1964",80.46
"Sep 1964",74.86
"Oct 1964",67.18
"Nov 1964",73.85
"Dec 1964",80.15
"Jan 1965",69.45
"Feb 1965",50.39
"Mar 1965",31.68
"Apr 1965",31.25
"May 1965",23.11
"Jun 1965",11.32
"Jul 1965",8.96
"Aug 1965",6.03
"Sep 1965",11.7
"Oct 1965",34.63
"Nov 1965",58.31
"Dec 1965",58.66
"Jan 1966",72.62
"Feb 1966",85.76
"Mar 1966",94.29
"Apr 1966",92.76999
"May 1966",93.18
"Jun 1966",89.32
"Jul 1966",81.63
"Aug 1966",71.44
"Sep 1966",66.42
"Oct 1966",80.02
"Nov 1966",76.52
"Dec 1966",77.51
"Jan 1967",67.73001
"Feb 1967",50.52
"Mar 1967",48.97
"Apr 1967",50.64
"May 1967",38.73
"Jun 1967",30.79
"Jul 1967",23.75
"Aug 1967",26.28
"Sep 1967",36.67
"Oct 1967",68.91001
"Nov 1967",97.39
"Dec 1967",96.1
"Jan 1968",90.3
"Feb 1968",84.92
"Mar 1968",91.41001
"Apr 1968",92.54
"May 1968",98.04
"Jun 1968",99.96
"Jul 1968",88.83
"Aug 1968",83.07
"Sep 1968",86.32
"Oct 1968",99.83
"Nov 1968",96.62
"Dec 1968",99.94
"Jan 1969",96.89
"Feb 1969",85.12
"Mar 1969",77.97
"Apr 1969",67.38
"May 1969",44.5
"Jun 1969",26.72
"Jul 1969",13.25
"Aug 1969",10.64
"Sep 1969",23.83
"Oct 1969",29.18
"Nov 1969",26.91
"Dec 1969",20.09
"Jan 1970",22.33
"Feb 1970",22.07
"Mar 1970",26.2
"Apr 1970",29.81
"May 1970",30.1
"Jun 1970",24.25
"Jul 1970",25.3
"Aug 1970",23.5
"Sep 1970",35.62
"Oct 1970",52.11
"Nov 1970",56.79
"Dec 1970",69.09
"Jan 1971",86.64
"Feb 1971",99.28
"Mar 1971",98.48001
"Apr 1971",98.45
"May 1971",94.76999
"Jun 1971",93.58
"Jul 1971",78.07
"Aug 1971",66.88
"Sep 1971",77.04
"Oct 1971",88.72
"Nov 1971",94.88
"Dec 1971",99.67
"Jan 1972",100
"Feb 1972",99.9
"Mar 1972",96.91001
"Apr 1972",66.88
"May 1972",52.39
"Jun 1972",40.61
"Jul 1972",30.65
"Aug 1972",32.04
"Sep 1972",45.28
"Oct 1972",35
"Nov 1972",35.62
"Dec 1972",36.98
"Jan 1973",39.89
"Feb 1973",36.88
"Mar 1973",30.85
"Apr 1973",19.33
"May 1973",13.26
"Jun 1973",11.12
"Jul 1973",9.140001
"Aug 1973",8.21
"Sep 1973",10.76
"Oct 1973",10.43
"Nov 1973",13.75
"Dec 1973",37.91
"Jan 1974",41.85
"Feb 1974",44.67
"Mar 1974",50.57
"Apr 1974",50.34
"May 1974",49.54
"Jun 1974",56.93
"Jul 1974",60.16
"Aug 1974",57.47
"Sep 1974",71.68
"Oct 1974",97.28
"Nov 1974",62.09
"Dec 1974",59.97
"Jan 1975",51.18
"Feb 1975",51.48
"Mar 1975",66.08
"Apr 1975",86.39
"May 1975",93.58
"Jun 1975",99.9
"Jul 1975",93.86
"Aug 1975",82.82
"Sep 1975",84.83999
"Oct 1975",89.51
"Nov 1975",86.89
"Dec 1975",87.15
"Jan 1976",78.47
"Feb 1976",55.93
"Mar 1976",41.27
"Apr 1976",19.66
"May 1976",9.439999
"Jun 1976",4.66
"Jul 1976",2.36
"Aug 1976",1.72
"Sep 1976",3.32
"Oct 1976",12.13
"Nov 1976",16.81
"Dec 1976",24.3
"Jan 1977",52.42
"Feb 1977",58.05
"Mar 1977",59.42
"Apr 1977",57.52
"May 1977",60.13
"Jun 1977",64.68
"Jul 1977",74.94
"Aug 1977",69.73001
"Sep 1977",77.11
"Oct 1977",97.93
"Nov 1977",98.74
"Dec 1977",98.88
"Jan 1978",90.41001
"Feb 1978",77.86
"Mar 1978",61.48
"Apr 1978",47.66
"May 1978",30.74
"Jun 1978",20.11
"Jul 1978",12.08
"Aug 1978",8.97
"Sep 1978",20.03
"Oct 1978",71.54
"Nov 1978",97.51999
"Dec 1978",95.14
"Jan 1979",92.22
"Feb 1979",80.09
"Mar 1979",74.59
"Apr 1979",83.66001
"May 1979",87.36
"Jun 1979",96.63
"Jul 1979",93.36
"Aug 1979",94.7
"Sep 1979",99.66001
"Oct 1979",91.6
"Nov 1979",89.98001
"Dec 1979",99.39
"Jan 1980",99.46
"Feb 1980",99.37
"Mar 1980",99.51999
"Apr 1980",96.64
"May 1980",89.55
"Jun 1980",68.67
"Jul 1980",65.02
"Aug 1980",61.82
"Sep 1980",76.92
"Oct 1980",80.17
"Nov 1980",77.48001
"Dec 1980",82.34
"Jan 1981",74.11
"Feb 1981",69.03
"Mar 1981",79.48001
"Apr 1981",78.76
"May 1981",67.55
"Jun 1981",59.98
"Jul 1981",44.35
"Aug 1981",41.18
"Sep 1981",71.53
"Oct 1981",95.51999
"Nov 1981",93.48001
"Dec 1981",98.18
"Jan 1982",70.48001
"Feb 1982",77.63
"Mar 1982",88.11
"Apr 1982",93.15
"May 1982",99.01
"Jun 1982",93.31
"Jul 1982",81.21
"Aug 1982",79.63
"Sep 1982",80.67
"Oct 1982",85.63
"Nov 1982",88.66001
"Dec 1982",93.65
"Jan 1983",95.49
"Feb 1983",98.26999
"Mar 1983",86.19
"Apr 1983",79.69
"May 1983",72.26
"Jun 1983",35.06
"Jul 1983",20.98
"Aug 1983",29.67
"Sep 1983",42.09
"Oct 1983",52.96
"Nov 1983",69.45
"Dec 1983",76.86
"Jan 1984",86.19
"Feb 1984",96
"Mar 1984",96.07
"Apr 1984",86.85
"May 1984",76.66001
"Jun 1984",61.47
"Jul 1984",46.26
"Aug 1984",40.15
"Sep 1984",72.59
"Oct 1984",85.17
"Nov 1984",91.74
"Dec 1984",99.22
"Jan 1985",76.55
"Feb 1985",64.17
"Mar 1985",69.2
"Apr 1985",70.37
"May 1985",79.55
"Jun 1985",74.79
"Jul 1985",70.9
"Aug 1985",78.86
"Sep 1985",84.28
"Oct 1985",83.43
"Nov 1985",85.55
"Dec 1985",80.17
"Jan 1986",90.82
"Feb 1986",99.39
"Mar 1986",99.18
"Apr 1986",89.1
"May 1986",82.18
"Jun 1986",77.64
"Jul 1986",55.93
"Aug 1986",49.73
"Sep 1986",70.12
"Oct 1986",79.2
"Nov 1986",87.83
"Dec 1986",88.2
"Jan 1987",94.83
"Feb 1987",98.66001
"Mar 1987",94.83999
"Apr 1987",83.06
"May 1987",61.42
"Jun 1987",47.47
"Jul 1987",31.81
"Aug 1987",22.95
"Sep 1987",17.87
