"Dec 1956",355
"Jan 1957",346
"Feb 1957",317
"Mar 1957",348
"Apr 1957",331
"May 1957",345
"Jun 1957",348
"Jul 1957",380
"Aug 1957",381
"Sep 1957",377
"Oct 1957",376
"Nov 1957",348
"Dec 1957",356
"Jan 1958",344
"Feb 1958",320
"Mar 1958",347
"Apr 1958",326
"May 1958",343
"Jun 1958",338
"Jul 1958",361
"Aug 1958",368
"Sep 1958",378
"Oct 1958",374
"Nov 1958",347
"Dec 1958",358
"Jan 1959",349
"Feb 1959",323
"Mar 1959",358
"Apr 1959",331
"May 1959",338
"Jun 1959",343
"Jul 1959",374
"Aug 1959",380
"Sep 1959",377
"Oct 1959",368
"Nov 1959",346
"Dec 1959",358
"Jan 1960",338
"Feb 1960",329
"Mar 1960",347
"Apr 1960",327
"May 1960",335
"Jun 1960",336
"Jul 1960",370
"Aug 1960",399
"Sep 1960",385
"Oct 1960",368
"Nov 1960",351
"Dec 1960",362
"Jan 1961",358
"Feb 1961",333
"Mar 1961",356
"Apr 1961",335
"May 1961",348
"Jun 1961",346
"Jul 1961",374
"Aug 1961",386
"Sep 1961",384
"Oct 1961",372
"Nov 1961",343
"Dec 1961",346
"Jan 1962",346
"Feb 1962",318
"Mar 1962",359
"Apr 1962",328
"May 1962",333
"Jun 1962",329
"Jul 1962",366
"Aug 1962",373
"Sep 1962",367
"Oct 1962",363
"Nov 1962",337
"Dec 1962",346
"Jan 1963",355
"Feb 1963",314
"Mar 1963",343
"Apr 1963",322
"May 1963",336
"Jun 1963",327
"Jul 1963",362
"Aug 1963",366
"Sep 1963",361
"Oct 1963",358
"Nov 1963",327
"Dec 1963",330
"Jan 1964",336
"Feb 1964",326
"Mar 1964",337
"Apr 1964",316
"May 1964",331
"Jun 1964",331
"Jul 1964",359
"Aug 1964",350
"Sep 1964",356
"Oct 1964",347
"Nov 1964",328
"Dec 1964",336
"Jan 1965",315
"Feb 1965",292
"Mar 1965",322
"Apr 1965",291
"May 1965",302
"Jun 1965",310
"Jul 1965",330
"Aug 1965",335
"Sep 1965",333
"Oct 1965",318
"Nov 1965",305
"Dec 1965",313
"Jan 1966",301
"Feb 1966",281
"Mar 1966",302
"Apr 1966",291
"May 1966",297
"Jun 1966",291
"Jul 1966",311
"Aug 1966",319
"Sep 1966",317
"Oct 1966",317
"Nov 1966",296
"Dec 1966",307
"Jan 1967",295
"Feb 1967",265
"Mar 1967",300
"Apr 1967",271
"May 1967",291
"Jun 1967",290
"Jul 1967",310
"Aug 1967",318
"Sep 1967",310
"Oct 1967",304
"Nov 1967",285
"Dec 1967",288
"Jan 1968",277
"Feb 1968",260
"Mar 1968",282
"Apr 1968",274
"May 1968",288
"Jun 1968",287
"Jul 1968",308
"Aug 1968",312
"Sep 1968",306
"Oct 1968",304
"Nov 1968",282
"Dec 1968",305
"Jan 1969",284
"Feb 1969",273
"Mar 1969",286
"Apr 1969",284
"May 1969",294
"Jun 1969",288
"Jul 1969",315
"Aug 1969",322
"Sep 1969",317
"Oct 1969",309
"Nov 1969",295
"Dec 1969",306
"Jan 1970",300
"Feb 1970",275
"Mar 1970",301
"Apr 1970",292
"May 1970",298
"Jun 1970",306
"Jul 1970",326
"Aug 1970",332
"Sep 1970",329
"Oct 1970",328
"Nov 1970",308
"Dec 1970",324
"Jan 1971",299
"Feb 1971",284
"Mar 1971",306
"Apr 1971",290
"May 1971",292
"Jun 1971",285
"Jul 1971",295
"Aug 1971",306
"Sep 1971",317
"Oct 1971",305
"Nov 1971",294
"Dec 1971",287
"Jan 1972",278
"Feb 1972",261
"Mar 1972",275
"Apr 1972",256
"May 1972",270
"Jun 1972",264
"Jul 1972",265
"Aug 1972",284
"Sep 1972",284
"Oct 1972",275
"Nov 1972",269
"Dec 1972",275
"Jan 1973",259
"Feb 1973",244
"Mar 1973",267
"Apr 1973",255
"May 1973",260
"Jun 1973",253
"Jul 1973",267
"Aug 1973",277
"Sep 1973",277
"Oct 1973",264
"Nov 1973",255
"Dec 1973",260
"Jan 1974",261
"Feb 1974",238
"Mar 1974",257
"Apr 1974",246
"May 1974",254
"Jun 1974",255
"Jul 1974",273
"Aug 1974",276
"Sep 1974",286
"Oct 1974",283
"Nov 1974",261
"Dec 1974",276
"Jan 1975",264
"Feb 1975",243
"Mar 1975",259
"Apr 1975",250
"May 1975",262
"Jun 1975",253
"Jul 1975",280
"Aug 1975",288
"Sep 1975",270
"Oct 1975",273
"Nov 1975",241
"Dec 1975",266
"Jan 1976",257
"Feb 1976",242
"Mar 1976",266
"Apr 1976",241
"May 1976",252
"Jun 1976",250
"Jul 1976",281
"Aug 1976",278
"Sep 1976",286
"Oct 1976",278
"Nov 1976",260
"Dec 1976",272
"Jan 1977",274
"Feb 1977",256
"Mar 1977",276
"Apr 1977",259
"May 1977",273
"Jun 1977",272
"Jul 1977",297
"Aug 1977",296
"Sep 1977",290
"Oct 1977",282
"Nov 1977",262
"Dec 1977",275
"Jan 1978",262
"Feb 1978",251
"Mar 1978",285
"Apr 1978",260
"May 1978",272
"Jun 1978",265
"Jul 1978",296
"Aug 1978",312
"Sep 1978",289
"Oct 1978",282
"Nov 1978",274
"Dec 1978",281
"Jan 1979",277
